# S1-S2 restitution for CRN98 icl cell. Adaptive step
# step: step in S2 interval
# delta: Difference in S2 APD from previous S2.
# d/dt: rate of change of S2 APD
#     S2 S1 APD90       DI S2 APD90    Vpeak     step    delta     d/dt  INa act
 300.991  297.265    3.725   144.03 -13.6236 0.101553     0.15  1.47707 0.0268563
  300.89  297.265     3.62   143.88 -13.6729 0.101553     0.15  1.47707 0.0266974
 300.788  297.265     3.52  143.735 -13.7199 0.101553    0.145  1.42783 0.0265466
 300.686  297.265     3.42  143.585 -13.7667 0.101553     0.15  1.47707 0.0263964
 300.585  297.265    3.315  143.425 -13.8212 0.101553     0.16  1.57554 0.0262246
 300.483  297.265    3.215   143.28 -13.8678 0.101553    0.145  1.42783 0.0260758
 300.382  297.265    3.115  143.135 -13.9144 0.101553    0.145  1.42783 0.0259276
  300.28  297.265    3.015  142.985 -13.9609 0.101553     0.15  1.47707 0.0257799
 300.179  297.265     2.91  142.835 -14.0096 0.101553     0.15  1.47707 0.0256255
 300.077  297.265     2.81   142.69 -14.0559 0.101553    0.145  1.42783 0.025479
 299.976  297.265     2.71   142.54 -14.1022 0.101553     0.15  1.47707 0.0253332
 299.874  297.265    2.605   142.39 -14.1507 0.101553     0.15  1.47707 0.0251806
 299.772  297.265    2.505  142.245 -14.1968 0.101553    0.145  1.42783 0.0250359
 299.671  297.265    2.405    142.1 -14.2428 0.101553    0.145  1.42783 0.0248918
 299.569  297.265      2.3  141.935 -14.2963 0.101553    0.165  1.62477 0.0247272
 299.468  297.265      2.2   141.79 -14.3421 0.101553    0.145  1.42783 0.0245844
 299.366  297.265      2.1  141.645 -14.3878 0.101553    0.145  1.42783 0.0244422
 299.265  297.265    1.995   141.49 -14.4357 0.101553    0.155   1.5263 0.0242936
 299.163  297.265    1.895  141.345 -14.4813 0.101553    0.145  1.42783 0.0241528
 299.062  297.265    1.795    141.2 -14.5267 0.101553    0.145  1.42783 0.0240125
  298.96  297.265    1.695  141.055 -14.5721 0.101553    0.145  1.42783 0.0238728
 298.858  297.265     1.59    140.9 -14.6197 0.101553    0.155   1.5263 0.0237267
 298.757  297.265     1.49  140.755 -14.6649 0.101553    0.145  1.42783 0.0235882
 298.655  297.265     1.39   140.61   -14.71 0.101553    0.145  1.42783 0.0234502
 298.554  297.265    1.285   140.45 -14.7623 0.101553     0.16  1.57554 0.0232929
 298.452  297.265    1.185  140.305 -14.8072 0.101553    0.145  1.42783 0.0231563
 298.351  297.265    1.085   140.16  -14.852 0.101553    0.145  1.42783 0.0230202
 298.249  297.265     0.98  140.005  -14.899 0.101553    0.155   1.5263 0.022878
 298.148  297.265     0.88   139.86 -14.9436 0.101553    0.145  1.42783 0.0227431
 298.046  297.265     0.78  139.715 -14.9881 0.101553    0.145  1.42783 0.0226088
 297.945  297.265    0.675  139.565 -15.0347 0.101553     0.15  1.47707 0.0224683
 297.843  297.265    0.575   139.42  -15.079 0.101553    0.145  1.42783 0.0223351
 297.741  297.265    0.475  139.275 -15.1233 0.101553    0.145  1.42783 0.0222025
  297.64  297.265     0.37  139.115 -15.1745 0.101553     0.16  1.57554 0.0220515
 297.538  297.265     0.27   138.97 -15.2185 0.101553    0.145  1.42783 0.0219202
 297.437  297.265     0.17  138.825 -15.2624 0.101553    0.145  1.42783 0.0217895
 297.335  297.265     0.07   138.68 -15.3062 0.101553    0.145  1.42783 0.0216593
 297.234   297.23        0  138.525  -15.352 0.101553    0.155   1.5263 0.0215232
