# VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38
1724.005,-31.66984185,1724.005,-25.7170377,1724.005,-19.76428018,1724.005,-13.81148475,1724.005,-7.858297529,1724.005,-1.903571822,1724.005,4.056020654,1724.005,10.02955345,1724.005,16.04072901,1724.005,22.14929297,1724.005,28.49995574,1724.005,35.42275491,1724.005,43.59357873,1724.005,54.14696334,1724.005,68.40060295,1724.005,86.91397272,1724.005,108.3422569,1724.005,129.6296504,1724.005,148.3773173
1724.505,-31.66984185,1724.505,-25.7170377,1724.505,-19.76428018,1724.505,-13.81148475,1724.505,-7.858297529,1724.505,-1.903571822,1724.505,4.056020654,1724.505,10.02955346,1724.505,16.04072911,1724.505,22.14929369,1724.505,28.49996056,1724.505,35.42278211,1724.505,43.59370542,1724.505,54.1474258,1724.505,68.40184472,1724.505,86.91629913,1724.505,108.3452242,1724.505,129.6322695,1724.505,148.3790153
1725.005,-31.66984185,1725.005,-25.7170377,1725.005,-19.76428018,1725.005,-13.81148475,1725.005,-7.858297529,1725.005,-1.903571822,1725.005,4.056020655,1725.005,10.02955347,1725.005,16.0407292,1725.005,22.14929442,1725.005,28.49996537,1725.005,35.42280926,1725.005,43.59383194,1725.005,54.14788774,1725.005,68.40308527,1725.005,86.91862331,1725.005,108.3481884,1725.005,129.6348853,1725.005,148.3807108
1725.505,-31.66984185,1725.505,-25.7170377,1725.505,-19.76428018,1725.505,-13.81148475,1725.505,-7.858297529,1725.505,-1.903571822,1725.505,4.056020655,1725.505,10.02955348,1725.505,16.04072929,1725.505,22.14929514,1725.505,28.49997017,1725.505,35.42283637,1725.505,43.59395829,1725.505,54.14834918,1725.505,68.4043246,1725.505,86.92094528,1725.505,108.3511495,1725.505,129.637498,1725.505,148.3824038
1726.005,-31.66984185,1726.005,-25.7170377,1726.005,-19.76428018,1726.005,-13.81148475,1726.005,-7.858297529,1726.005,-1.903571822,1726.005,4.056020656,1726.005,10.02955349,1726.005,16.04072938,1726.005,22.14929586,1726.005,28.49997496,1726.005,35.42286344,1726.005,43.59408448,1726.005,54.14881009,1726.005,68.40556271,1726.005,86.92326503,1726.005,108.3541075,1726.005,129.6401074,1726.005,148.3840943
1726.505,-31.66984185,1726.505,-25.7170377,1726.505,-19.76428018,1726.505,-13.81148475,1726.505,-7.858297529,1726.505,-1.903571822,1726.505,4.056020657,1726.505,10.0295535,1726.505,16.04072947,1726.505,22.14929658,1726.505,28.49997975,1726.505,35.42289047,1726.505,43.5942105,1726.505,54.1492705,1726.505,68.4067996,1726.505,86.92558256,1726.505,108.3570625,1726.505,129.6427137,1726.505,148.3857823
1727.005,-31.66984185,1727.005,-25.7170377,1727.005,-19.76428018,1727.005,-13.81148475,1727.005,-7.858297529,1727.005,-1.903571822,1727.005,4.056020657,1727.005,10.02955351,1727.005,16.04072956,1727.005,22.14929729,1727.005,28.49998452,1727.005,35.42291745,1727.005,43.59433636,1727.005,54.1497304,1727.005,68.40803527,1727.005,86.92789788,1727.005,108.3600144,1727.005,129.6453168,1727.005,148.3874678
1727.505,-31.66984185,1727.505,-25.7170377,1727.505,-19.76428018,1727.505,-13.81148475,1727.505,-7.858297529,1727.505,-1.903571822,1727.505,4.056020658,1727.505,10.02955351,1727.505,16.04072965,1727.505,22.14929801,1727.505,28.49998929,1727.505,35.42294439,1727.505,43.59446205,1727.505,54.15018978,1727.505,68.40926974,1727.505,86.93021098,1727.505,108.3629633,1727.505,129.6479167,1727.505,148.3891508
1728.005,-31.66984185,1728.005,-25.7170377,1728.005,-19.76428018,1728.005,-13.81148475,1728.005,-7.858297529,1728.005,-1.903571822,1728.005,4.056020658,1728.005,10.02955352,1728.005,16.04072974,1728.005,22.14929872,1728.005,28.49999404,1728.005,35.42297129,1728.005,43.59458757,1728.005,54.15064865,1728.005,68.41050298,1728.005,86.93252188,1728.005,108.365909,1728.005,129.6505134,1728.005,148.3908314
1728.505,-31.66984185,1728.505,-25.7170377,1728.505,-19.76428018,1728.505,-13.81148475,1728.505,-7.858297529,1728.505,-1.903571822,1728.505,4.056020659,1728.505,10.02955353,1728.505,16.04072983,1728.505,22.14929943,1728.505,28.49999879,1728.505,35.42299815,1728.505,43.59471293,1728.505,54.15110701,1728.505,68.41173502,1728.505,86.93483057,1728.505,108.3688518,1728.505,129.653107,1728.505,148.3925094
1729.005,-31.66984185,1729.005,-25.7170377,1729.005,-19.76428018,1729.005,-13.81148475,1729.005,-7.858297529,1729.005,-1.903571821,1729.005,4.056020659,1729.005,10.02955354,1729.005,16.04072992,1729.005,22.14930014,1729.005,28.50000353,1729.005,35.42302496,1729.005,43.59483812,1729.005,54.15156486,1729.005,68.41296584,1729.005,86.93713705,1729.005,108.3717914,1729.005,129.6556974,1729.005,148.394185
1729.505,-31.66984185,1729.505,-25.7170377,1729.505,-19.76428018,1729.505,-13.81148475,1729.505,-7.858297529,1729.505,-1.903571821,1729.505,4.05602066,1729.505,10.02955355,1729.505,16.04073001,1729.505,22.14930085,1729.505,28.50000826,1729.505,35.42305174,1729.505,43.59496315,1729.505,54.15202221,1729.505,68.41419546,1729.505,86.93944133,1729.505,108.374728,1729.505,129.6582846,1729.505,148.3958581
1730.005,-31.66984185,1730.005,-25.7170377,1730.005,-19.76428018,1730.005,-13.81148475,1730.005,-7.858297529,1730.005,-1.903571821,1730.005,4.056020661,1730.005,10.02955356,1730.005,16.0407301,1730.005,22.14930156,1730.005,28.50001298,1730.005,35.42307846,1730.005,43.59508801,1730.005,54.15247904,1730.005,68.41542386,1730.005,86.94174341,1730.005,108.3776616,1730.005,129.6608687,1730.005,148.3975287
1730.505,-31.66984185,1730.505,-25.7170377,1730.505,-19.76428018,1730.505,-13.81148475,1730.505,-7.858297529,1730.505,-1.903571821,1730.505,4.056020661,1730.505,10.02955357,1730.505,16.04073019,1730.505,22.14930226,1730.505,28.50001769,1730.505,35.42310515,1730.505,43.59521271,1730.505,54.15293536,1730.505,68.41665106,1730.505,86.94404329,1730.505,108.3805921,1730.505,129.6634496,1730.505,148.3991969
1731.005,-31.66984185,1731.005,-25.7170377,1731.005,-19.76428018,1731.005,-13.81148475,1731.005,-7.858297529,1731.005,-1.903571821,1731.005,4.056020662,1731.005,10.02955358,1731.005,16.04073028,1731.005,22.14930297,1731.005,28.5000224,1731.005,35.4231318,1731.005,43.59533725,1731.005,54.15339118,1731.005,68.41787705,1731.005,86.94634096,1731.005,108.3835195,1731.005,129.6660274,1731.005,148.4008626
1731.505,-31.66984185,1731.505,-25.7170377,1731.505,-19.76428018,1731.505,-13.81148475,1731.505,-7.858297529,1731.505,-1.903571821,1731.505,4.056020662,1731.505,10.02955359,1731.505,16.04073037,1731.505,22.14930367,1731.505,28.50002709,1731.505,35.4231584,1731.505,43.59546162,1731.505,54.15384649,1731.505,68.41910183,1731.505,86.94863645,1731.505,108.386444,1731.505,129.668602,1731.505,148.4025259
1732.005,-31.66984185,1732.005,-25.7170377,1732.005,-19.76428018,1732.005,-13.81148475,1732.005,-7.858297529,1732.005,-1.903571821,1732.005,4.056020663,1732.005,10.0295536,1732.005,16.04073046,1732.005,22.14930437,1732.005,28.50003178,1732.005,35.42318497,1732.005,43.59558582,1732.005,54.1543013,1732.005,68.42032541,1732.005,86.95092974,1732.005,108.3893653,1732.005,129.6711734,1732.005,148.4041866
1732.505,-31.66984185,1732.505,-25.7170377,1732.505,-19.76428018,1732.505,-13.81148475,1732.505,-7.858297529,1732.505,-1.903571821,1732.505,4.056020664,1732.505,10.0295536,1732.505,16.04073054,1732.505,22.14930507,1732.505,28.50003646,1732.505,35.42321149,1732.505,43.59570987,1732.505,54.1547556,1732.505,68.42154779,1732.505,86.95322084,1732.505,108.3922837,1732.505,129.6737418,1732.505,148.405845
1733.005,-31.66984185,1733.005,-25.7170377,1733.005,-19.76428018,1733.005,-13.81148475,1733.005,-7.858297529,1733.005,-1.903571821,1733.005,4.056020664,1733.005,10.02955361,1733.005,16.04073063,1733.005,22.14930577,1733.005,28.50004113,1733.005,35.42323796,1733.005,43.59583375,1733.005,54.15520939,1733.005,68.42276896,1733.005,86.95550975,1733.005,108.395199,1733.005,129.676307,1733.005,148.4075009
1733.505,-31.66984185,1733.505,-25.7170377,1733.505,-19.76428018,1733.505,-13.81148475,1733.505,-7.858297529,1733.505,-1.903571821,1733.505,4.056020664,1733.505,10.02955362,1733.505,16.04073072,1733.505,22.14930647,1733.505,28.50004579,1733.505,35.4232644,1733.505,43.59595746,1733.505,54.15566268,1733.505,68.42398893,1733.505,86.95779647,1733.505,108.3981112,1733.505,129.678869,1733.505,148.4091543
1734.005,-31.66984185,1734.005,-25.7170377,1734.005,-19.76428018,1734.005,-13.81148475,1734.005,-7.858297529,1734.005,-1.903571821,1734.005,4.056020665,1734.005,10.02955363,1734.005,16.04073081,1734.005,22.14930716,1734.005,28.50005044,1734.005,35.4232908,1734.005,43.59608101,1734.005,54.15611546,1734.005,68.42520771,1734.005,86.960081,1734.005,108.4010205,1734.005,129.6814279,1734.005,148.4108053
1734.505,-31.66984185,1734.505,-25.7170377,1734.505,-19.76428018,1734.505,-13.81148475,1734.505,-7.858297529,1734.505,-1.903571821,1734.505,4.056020666,1734.505,10.02955364,1734.505,16.04073089,1734.505,22.14930785,1734.505,28.50005508,1734.505,35.42331715,1734.505,43.59620441,1734.505,54.15656774,1734.505,68.42642528,1734.505,86.96236335,1734.505,108.4039267,1734.505,129.6839837,1734.505,148.4124538
1735.005,-31.66984185,1735.005,-25.7170377,1735.005,-19.76428018,1735.005,-13.81148475,1735.005,-7.858297529,1735.005,-1.903571821,1735.005,4.056020666,1735.005,10.02955365,1735.005,16.04073098,1735.005,22.14930855,1735.005,28.50005972,1735.005,35.42334346,1735.005,43.59632763,1735.005,54.15701951,1735.005,68.42764166,1735.005,86.96464352,1735.005,108.4068299,1735.005,129.6865364,1735.005,148.4141
1735.505,-31.66984185,1735.505,-25.7170377,1735.505,-19.76428018,1735.505,-13.81148475,1735.505,-7.858297529,1735.505,-1.903571821,1735.505,4.056020667,1735.505,10.02955366,1735.505,16.04073107,1735.505,22.14930924,1735.505,28.50006434,1735.505,35.42336973,1735.505,43.5964507,1735.505,54.15747079,1735.505,68.42885684,1735.505,86.96692151,1735.505,108.4097301,1735.505,129.6890859,1735.505,148.4157436
1736.005,-31.66984185,1736.005,-25.7170377,1736.005,-19.76428018,1736.005,-13.81148475,1736.005,-7.858297529,1736.005,-1.903571821,1736.005,4.056020667,1736.005,10.02955367,1736.005,16.04073116,1736.005,22.14930993,1736.005,28.50006896,1736.005,35.42339596,1736.005,43.5965736,1736.005,54.15792156,1736.005,68.43007082,1736.005,86.96919733,1736.005,108.4126273,1736.005,129.6916324,1736.005,148.4173849
1736.505,-31.66984185,1736.505,-25.7170377,1736.505,-19.76428018,1736.505,-13.81148475,1736.505,-7.858297529,1736.505,-1.903571821,1736.505,4.056020668,1736.505,10.02955367,1736.505,16.04073124,1736.505,22.14931061,1736.505,28.50007357,1736.505,35.42342215,1736.505,43.59669634,1736.505,54.15837183,1736.505,68.43128361,1736.505,86.97147096,1736.505,108.4155214,1736.505,129.6941757,1736.505,148.4190237
1737.005,-31.66984185,1737.005,-25.7170377,1737.005,-19.76428018,1737.005,-13.81148475,1737.005,-7.858297529,1737.005,-1.903571821,1737.005,4.056020669,1737.005,10.02955368,1737.005,16.04073133,1737.005,22.1493113,1737.005,28.50007817,1737.005,35.4234483,1737.005,43.59681892,1737.005,54.1588216,1737.005,68.43249521,1737.005,86.97374243,1737.005,108.4184126,1737.005,129.6967159,1737.005,148.4206602
1737.505,-31.66984185,1737.505,-25.7170377,1737.505,-19.76428018,1737.505,-13.81148475,1737.505,-7.858297529,1737.505,-1.903571821,1737.505,4.056020669,1737.505,10.02955369,1737.505,16.04073141,1737.505,22.14931198,1737.505,28.50008276,1737.505,35.42347441,1737.505,43.59694134,1737.505,54.15927087,1737.505,68.43370561,1737.505,86.97601172,1737.505,108.4213007,1737.505,129.699253,1737.505,148.4222942
1738.005,-31.66984185,1738.005,-25.7170377,1738.005,-19.76428018,1738.005,-13.81148475,1738.005,-7.858297529,1738.005,-1.903571821,1738.005,4.056020669,1738.005,10.0295537,1738.005,16.0407315,1738.005,22.14931267,1738.005,28.50008734,1738.005,35.42350047,1738.005,43.5970636,1738.005,54.15971963,1738.005,68.43491482,1738.005,86.97827884,1738.005,108.4241858,1738.005,129.701787,1738.005,148.4239257
1738.505,-31.66984185,1738.505,-25.7170377,1738.505,-19.76428018,1738.505,-13.81148475,1738.505,-7.858297529,1738.505,-1.903571821,1738.505,4.05602067,1738.505,10.02955371,1738.505,16.04073159,1738.505,22.14931335,1738.505,28.50009192,1738.505,35.4235265,1738.505,43.5971857,1738.505,54.1601679,1738.505,68.43612285,1738.505,86.98054379,1738.505,108.427068,1738.505,129.704318,1738.505,148.4255549
1739.005,-31.66984185,1739.005,-25.7170377,1739.005,-19.76428018,1739.005,-13.81148475,1739.005,-7.858297529,1739.005,-1.903571821,1739.005,4.05602067,1739.005,10.02955372,1739.005,16.04073167,1739.005,22.14931403,1739.005,28.50009648,1739.005,35.42355248,1739.005,43.59730763,1739.005,54.16061567,1739.005,68.43732968,1739.005,86.98280658,1739.005,108.4299471,1739.005,129.7068458,1739.005,148.4271817
1739.505,-31.66984185,1739.505,-25.7170377,1739.505,-19.76428018,1739.505,-13.81148475,1739.505,-7.858297529,1739.505,-1.903571821,1739.505,4.056020671,1739.505,10.02955373,1739.505,16.04073176,1739.505,22.14931471,1739.505,28.50010104,1739.505,35.42357842,1739.505,43.5974294,1739.505,54.16106294,1739.505,68.43853533,1739.505,86.9850672,1739.505,108.4328233,1739.505,129.7093705,1739.505,148.428806
1740.005,-31.66984185,1740.005,-25.7170377,1740.005,-19.76428018,1740.005,-13.81148475,1740.005,-7.858297529,1740.005,-1.903571821,1740.005,4.056020672,1740.005,10.02955373,1740.005,16.04073184,1740.005,22.14931538,1740.005,28.50010559,1740.005,35.42360432,1740.005,43.59755102,1740.005,54.16150972,1740.005,68.43973979,1740.005,86.98732566,1740.005,108.4356964,1740.005,129.7118922,1740.005,148.430428
1740.505,-31.66984185,1740.505,-25.7170377,1740.505,-19.76428018,1740.505,-13.81148475,1740.505,-7.858297529,1740.505,-1.903571821,1740.505,4.056020672,1740.505,10.02955374,1740.505,16.04073193,1740.505,22.14931606,1740.505,28.50011013,1740.505,35.42363018,1740.505,43.59767247,1740.505,54.16195599,1740.505,68.44094307,1740.505,86.98958196,1740.505,108.4385666,1740.505,129.7144107,1740.505,148.4320476
1741.005,-31.66984185,1741.005,-25.7170377,1741.005,-19.76428018,1741.005,-13.81148475,1741.005,-7.858297529,1741.005,-1.903571821,1741.005,4.056020673,1741.005,10.02955375,1741.005,16.04073201,1741.005,22.14931673,1741.005,28.50011466,1741.005,35.423656,1741.005,43.59779377,1741.005,54.16240177,1741.005,68.44214516,1741.005,86.99183611,1741.005,108.4414338,1741.005,129.7169262,1741.005,148.4336648
1741.505,-31.66984185,1741.505,-25.7170377,1741.505,-19.76428018,1741.505,-13.81148475,1741.505,-7.858297529,1741.505,-1.903571821,1741.505,4.056020673,1741.505,10.02955376,1741.505,16.04073209,1741.505,22.14931741,1741.505,28.50011918,1741.505,35.42368178,1741.505,43.5979149,1741.505,54.16284706,1741.505,68.44334607,1741.505,86.9940881,1741.505,108.444298,1741.505,129.7194386,1741.505,148.4352795
1742.005,-31.66984185,1742.005,-25.7170377,1742.005,-19.76428018,1742.005,-13.81148475,1742.005,-7.858297529,1742.005,-1.903571821,1742.005,4.056020674,1742.005,10.02955377,1742.005,16.04073218,1742.005,22.14931808,1742.005,28.5001237,1742.005,35.42370752,1742.005,43.59803587,1742.005,54.16329184,1742.005,68.44454579,1742.005,86.99633793,1742.005,108.4471592,1742.005,129.721948,1742.005,148.4368919
1742.505,-31.66984185,1742.505,-25.7170377,1742.505,-19.76428018,1742.505,-13.81148475,1742.505,-7.858297529,1742.505,-1.903571821,1742.505,4.056020675,1742.505,10.02955378,1742.505,16.04073226,1742.505,22.14931875,1742.505,28.50012821,1742.505,35.42373322,1742.505,43.59815669,1742.505,54.16373614,1742.505,68.44574434,1742.505,86.99858561,1742.505,108.4500174,1742.505,129.7244542,1742.505,148.438502
1743.005,-31.66984185,1743.005,-25.7170377,1743.005,-19.76428018,1743.005,-13.81148475,1743.005,-7.858297529,1743.005,-1.903571821,1743.005,4.056020675,1743.005,10.02955378,1743.005,16.04073235,1743.005,22.14931942,1743.005,28.5001327,1743.005,35.42375888,1743.005,43.59827734,1743.005,54.16417993,1743.005,68.44694171,1743.005,87.00083114,1743.005,108.4528727,1743.005,129.7269575,1743.005,148.4401096
1743.505,-31.66984185,1743.505,-25.7170377,1743.505,-19.76428018,1743.505,-13.81148475,1743.505,-7.858297529,1743.505,-1.903571821,1743.505,4.056020675,1743.505,10.02955379,1743.505,16.04073243,1743.505,22.14932008,1743.505,28.50013719,1743.505,35.4237845,1743.505,43.59839784,1743.505,54.16462324,1743.505,68.44813789,1743.505,87.00307453,1743.505,108.455725,1743.505,129.7294576,1743.505,148.4417149
1744.005,-31.66984185,1744.005,-25.7170377,1744.005,-19.76428018,1744.005,-13.81148475,1744.005,-7.858297529,1744.005,-1.903571821,1744.005,4.056020676,1744.005,10.0295538,1744.005,16.04073251,1744.005,22.14932075,1744.005,28.50014168,1744.005,35.42381007,1744.005,43.59851818,1744.005,54.16506605,1744.005,68.4493329,1744.005,87.00531577,1744.005,108.4585744,1744.005,129.7319547,1744.005,148.4433177
1744.505,-31.66984185,1744.505,-25.7170377,1744.505,-19.76428018,1744.505,-13.81148475,1744.505,-7.858297529,1744.505,-1.903571821,1744.505,4.056020676,1744.505,10.02955381,1744.505,16.0407326,1744.505,22.14932141,1744.505,28.50014615,1744.505,35.42383561,1744.505,43.59863836,1744.505,54.16550837,1744.505,68.45052674,1744.505,87.00755486,1744.505,108.4614207,1744.505,129.7344487,1744.505,148.4449183
1745.005,-31.66984185,1745.005,-25.7170377,1745.005,-19.76428018,1745.005,-13.81148475,1745.005,-7.858297529,1745.005,-1.903571821,1745.005,4.056020677,1745.005,10.02955382,1745.005,16.04073268,1745.005,22.14932207,1745.005,28.50015061,1745.005,35.42386111,1745.005,43.59875838,1745.005,54.16595019,1745.005,68.45171939,1745.005,87.00979181,1745.005,108.4642641,1745.005,129.7369397,1745.005,148.4465164
1745.505,-31.66984185,1745.505,-25.7170377,1745.505,-19.76428018,1745.505,-13.81148475,1745.505,-7.858297529,1745.505,-1.903571821,1745.505,4.056020677,1745.505,10.02955383,1745.505,16.04073276,1745.505,22.14932274,1745.505,28.50015507,1745.505,35.42388657,1745.505,43.59887824,1745.505,54.16639152,1745.505,68.45291088,1745.505,87.01202662,1745.505,108.4671046,1745.505,129.7394277,1745.505,148.4481122
1746.005,-31.66984185,1746.005,-25.7170377,1746.005,-19.76428018,1746.005,-13.81148475,1746.005,-7.858297529,1746.005,-1.903571821,1746.005,4.056020678,1746.005,10.02955383,1746.005,16.04073284,1746.005,22.1493234,1746.005,28.50015952,1746.005,35.42391198,1746.005,43.59899794,1746.005,54.16683236,1746.005,68.45410119,1746.005,87.0142593,1746.005,108.4699421,1746.005,129.7419126,1746.005,148.4497057
1746.505,-31.66984185,1746.505,-25.7170377,1746.505,-19.76428018,1746.505,-13.81148475,1746.505,-7.858297529,1746.505,-1.903571821,1746.505,4.056020679,1746.505,10.02955384,1746.505,16.04073293,1746.505,22.14932405,1746.505,28.50016396,1746.505,35.42393736,1746.505,43.59911749,1746.505,54.16727271,1746.505,68.45529033,1746.505,87.01648983,1746.505,108.4727766,1746.505,129.7443945,1746.505,148.4512968
1747.005,-31.66984185,1747.005,-25.7170377,1747.005,-19.76428018,1747.005,-13.81148475,1747.005,-7.858297529,1747.005,-1.903571821,1747.005,4.056020679,1747.005,10.02955385,1747.005,16.04073301,1747.005,22.14932471,1747.005,28.50016839,1747.005,35.4239627,1747.005,43.59923688,1747.005,54.16771257,1747.005,68.45647829,1747.005,87.01871823,1747.005,108.4756082,1747.005,129.7468733,1747.005,148.4528855
1747.505,-31.66984185,1747.505,-25.7170377,1747.505,-19.76428018,1747.505,-13.81148475,1747.505,-7.858297529,1747.505,-1.903571821,1747.505,4.05602068,1747.505,10.02955386,1747.505,16.04073309,1747.505,22.14932537,1747.505,28.50017282,1747.505,35.42398799,1747.505,43.59935611,1747.505,54.16815195,1747.505,68.45766509,1747.505,87.0209445,1747.505,108.4784369,1747.505,129.7493491,1747.505,148.4544719
