# CRN98 con @ 1.0Hz (beat 10)
# times shifted to give profile starting at 0ms, with stimulus at 50ms
#  time (ms)  Membrane (mV)   [Ca2+]i (mM)              d              f            IK1
     849.005        -80.627    0.000124037    0.000146504       0.881717      0.0031117
     849.505        -80.628    0.000124001    0.000146486       0.881849     0.00311069
     850.005        -80.629    0.000123964    0.000146468        0.88198     0.00310969
     850.505        -80.630    0.000123928    0.000146451       0.882111     0.00310868
     851.005        -80.631    0.000123892    0.000146433       0.882242     0.00310768
     851.505        -80.632    0.000123856    0.000146415       0.882372     0.00310668
     852.005        -80.633     0.00012382    0.000146397       0.882503     0.00310568
     852.505        -80.634    0.000123784    0.000146379       0.882633     0.00310469
     853.005        -80.635    0.000123748    0.000146362       0.882763     0.00310369
     853.505        -80.636    0.000123712    0.000146344       0.882893      0.0031027
     854.005        -80.637    0.000123676    0.000146326       0.883023     0.00310171
     854.505        -80.638     0.00012364    0.000146309       0.883153     0.00310073
     855.005        -80.639    0.000123605    0.000146291       0.883283     0.00309974
     855.505        -80.640    0.000123569    0.000146274       0.883412     0.00309876
     856.005        -80.641    0.000123534    0.000146256       0.883542     0.00309778
     856.505        -80.642    0.000123498    0.000146239       0.883671      0.0030968
     857.005        -80.643    0.000123463    0.000146221         0.8838     0.00309582
     857.505        -80.644    0.000123428    0.000146204       0.883929     0.00309485
     858.005        -80.645    0.000123393    0.000146186       0.884058     0.00309388
     858.505        -80.646    0.000123357    0.000146169       0.884186     0.00309291
     859.005        -80.647    0.000123322    0.000146152       0.884315     0.00309194
     859.505        -80.647    0.000123287    0.000146135       0.884443     0.00309098
     860.005        -80.648    0.000123252    0.000146117       0.884572     0.00309001
     860.505        -80.649    0.000123217      0.0001461         0.8847     0.00308905
     861.005        -80.650    0.000123183    0.000146083       0.884828     0.00308809
     861.505        -80.651    0.000123148    0.000146066       0.884955     0.00308713
     862.005        -80.652    0.000123113    0.000146049       0.885083     0.00308618
     862.505        -80.653    0.000123078    0.000146032        0.88521     0.00308522
     863.005        -80.654    0.000123044    0.000146015       0.885338     0.00308427
     863.505        -80.655    0.000123009    0.000145998       0.885465     0.00308332
     864.005        -80.656    0.000122975    0.000145981       0.885592     0.00308238
     864.505        -80.657    0.000122941    0.000145964       0.885719     0.00308143
     865.005        -80.658    0.000122906    0.000145947       0.885846     0.00308049
     865.505        -80.659    0.000122872     0.00014593       0.885973     0.00307955
     866.005        -80.660    0.000122838    0.000145913       0.886099     0.00307861
     866.505        -80.660    0.000122804    0.000145897       0.886225     0.00307767
     867.005        -80.661     0.00012277     0.00014588       0.886352     0.00307673
     867.505        -80.662    0.000122736    0.000145863       0.886478      0.0030758
     868.005        -80.663    0.000122702    0.000145847       0.886604     0.00307487
     868.505        -80.664    0.000122668     0.00014583        0.88673     0.00307394
     869.005        -80.665    0.000122634    0.000145813       0.886855     0.00307301
     869.505        -80.666      0.0001226    0.000145797       0.886981     0.00307209
     870.005        -80.667    0.000122567     0.00014578       0.887106     0.00307116
     870.505        -80.668    0.000122533    0.000145764       0.887231     0.00307024
     871.005        -80.669      0.0001225    0.000145747       0.887357     0.00306932
     871.505        -80.670    0.000122466    0.000145731       0.887481      0.0030684
     872.005        -80.670    0.000122433    0.000145714       0.887606     0.00306749
     872.505        -80.671    0.000122399    0.000145698       0.887731     0.00306658
     873.005        -80.672    0.000122366    0.000145682       0.887856     0.00306566
     873.505        -80.673    0.000122333    0.000145665        0.88798     0.00306475
     874.005        -80.674      0.0001223    0.000145649       0.888104     0.00306385
     874.505        -80.675    0.000122267    0.000145633       0.888228     0.00306294
     875.005        -80.676    0.000122234    0.000145617       0.888352     0.00306204
     875.505        -80.677    0.000122201      0.0001456       0.888476     0.00306113
     876.005        -80.678    0.000122168    0.000145584         0.8886     0.00306023
     876.505        -80.678    0.000122135    0.000145568       0.888724     0.00305934
     877.005        -80.679    0.000122102    0.000145552       0.888847     0.00305844
     877.505        -80.680    0.000122069    0.000145536        0.88897     0.00305754
     878.005        -80.681    0.000122037     0.00014552       0.889094     0.00305665
     878.505        -80.682    0.000122004    0.000145504       0.889217     0.00305576
     879.005        -80.683    0.000121972    0.000145488       0.889339     0.00305487
     879.505        -80.684    0.000121939    0.000145472       0.889462     0.00305398
     880.005        -80.685    0.000121907    0.000145456       0.889585      0.0030531
     880.505        -80.685    0.000121874     0.00014544       0.889707     0.00305222
     881.005        -80.686    0.000121842    0.000145425        0.88983     0.00305133
     881.505        -80.687     0.00012181    0.000145409       0.889952     0.00305046
     882.005        -80.688    0.000121778    0.000145393       0.890074     0.00304958
     882.505        -80.689    0.000121745    0.000145377       0.890196      0.0030487
     883.005        -80.690    0.000121713    0.000145362       0.890318     0.00304783
     883.505        -80.691    0.000121681    0.000145346       0.890439     0.00304695
     884.005        -80.692    0.000121649     0.00014533       0.890561     0.00304608
     884.505        -80.692    0.000121618    0.000145315       0.890682     0.00304522
     885.005        -80.693    0.000121586    0.000145299       0.890804     0.00304435
     885.505        -80.694    0.000121554    0.000145284       0.890925     0.00304348
     886.005        -80.695    0.000121522    0.000145268       0.891046     0.00304262
     886.505        -80.696    0.000121491    0.000145253       0.891167     0.00304176
     887.005        -80.697    0.000121459    0.000145237       0.891287      0.0030409
     887.505        -80.698    0.000121427    0.000145222       0.891408     0.00304004
     888.005        -80.698    0.000121396    0.000145206       0.891528     0.00303919
     888.505        -80.699    0.000121365    0.000145191       0.891649     0.00303833
     889.005        -80.700    0.000121333    0.000145176       0.891769     0.00303748
     889.505        -80.701    0.000121302     0.00014516       0.891889     0.00303663
     890.005        -80.702    0.000121271    0.000145145       0.892009     0.00303578
     890.505        -80.703    0.000121239     0.00014513       0.892129     0.00303493
     891.005        -80.703    0.000121208    0.000145115       0.892248     0.00303409
     891.505        -80.704    0.000121177    0.000145099       0.892368     0.00303324
     892.005        -80.705    0.000121146    0.000145084       0.892487      0.0030324
     892.505        -80.706    0.000121115    0.000145069       0.892607     0.00303156
     893.005        -80.707    0.000121084    0.000145054       0.892726     0.00303072
     893.505        -80.708    0.000121054    0.000145039       0.892845     0.00302989
     894.005        -80.708    0.000121023    0.000145024       0.892964     0.00302905
     894.505        -80.709    0.000120992    0.000145009       0.893082     0.00302822
     895.005        -80.710    0.000120961    0.000144994       0.893201     0.00302739
     895.505        -80.711    0.000120931    0.000144979       0.893319     0.00302656
     896.005        -80.712      0.0001209    0.000144964       0.893438     0.00302573
     896.505        -80.713     0.00012087    0.000144949       0.893556      0.0030249
     897.005        -80.713    0.000120839    0.000144934       0.893674     0.00302408
     897.505        -80.714    0.000120809     0.00014492       0.893792     0.00302325
     898.005        -80.715    0.000120779    0.000144905        0.89391     0.00302243
     898.505        -80.716    0.000120748     0.00014489       0.894027     0.00302161
     899.005        -80.717    0.000120718    0.000144875       0.894145      0.0030208
     899.505        -80.717    0.000120688    0.000144861       0.894262     0.00301998
     900.005        -80.718    0.000120658    0.000144846        0.89438     0.00301917
     900.505        -80.719    0.000120628    0.000144831       0.894497     0.00301835
     901.005        -80.720    0.000120598    0.000144817       0.894614     0.00301754
     901.505        -80.721    0.000120568    0.000144802       0.894731     0.00301673
     902.005        -80.721    0.000120538    0.000144788       0.894847     0.00301592
     902.505        -80.722    0.000120508    0.000144773       0.894964     0.00301512
     903.005        -80.723    0.000120478    0.000144759       0.895081     0.00301431
     903.505        -80.724    0.000120449    0.000144744       0.895197     0.00301351
     904.005        -80.725    0.000120419     0.00014473       0.895313     0.00301271
     904.505        -80.725     0.00012039    0.000144715       0.895429     0.00301191
     905.005        -80.726     0.00012036    0.000144701       0.895545     0.00301111
     905.505        -80.727     0.00012033    0.000144686       0.895661     0.00301032
     906.005        -80.728    0.000120301    0.000144672       0.895777     0.00300952
     906.505        -80.729    0.000120272    0.000144658       0.895892     0.00300873
     907.005        -80.729    0.000120242    0.000144643       0.896008     0.00300794
     907.505        -80.730    0.000120213    0.000144629       0.896123     0.00300715
     908.005        -80.731    0.000120184    0.000144615       0.896238     0.00300636
     908.505        -80.732    0.000120155    0.000144601       0.896353     0.00300557
     909.005        -80.733    0.000120125    0.000144587       0.896468     0.00300479
     909.505        -80.733    0.000120096    0.000144572       0.896583       0.003004
     910.005        -80.734    0.000120067    0.000144558       0.896698     0.00300322
     910.505        -80.735    0.000120038    0.000144544       0.896813     0.00300244
     911.005        -80.736     0.00012001     0.00014453       0.896927     0.00300166
     911.505        -80.736    0.000119981    0.000144516       0.897041     0.00300089
     912.005        -80.737    0.000119952    0.000144502       0.897155     0.00300011
     912.505        -80.738    0.000119923    0.000144488        0.89727     0.00299934
     913.005        -80.739    0.000119894    0.000144474       0.897383     0.00299857
     913.505        -80.740    0.000119866     0.00014446       0.897497     0.00299779
     914.005        -80.740    0.000119837    0.000144446       0.897611     0.00299703
     914.505        -80.741    0.000119809    0.000144433       0.897724     0.00299626
     915.005        -80.742     0.00011978    0.000144419       0.897838     0.00299549
     915.505        -80.743    0.000119752    0.000144405       0.897951     0.00299473
     916.005        -80.743    0.000119723    0.000144391       0.898064     0.00299396
     916.505        -80.744    0.000119695    0.000144377       0.898177      0.0029932
     917.005        -80.745    0.000119667    0.000144364        0.89829     0.00299244
     917.505        -80.746    0.000119639     0.00014435       0.898403     0.00299169
     918.005        -80.746     0.00011961    0.000144336       0.898516     0.00299093
     918.505        -80.747    0.000119582    0.000144322       0.898628     0.00299017
     919.005        -80.748    0.000119554    0.000144309       0.898741     0.00298942
     919.505        -80.749    0.000119526    0.000144295       0.898853     0.00298867
     920.005        -80.749    0.000119498    0.000144282       0.898965     0.00298792
     920.505        -80.750     0.00011947    0.000144268       0.899077     0.00298717
     921.005        -80.751    0.000119442    0.000144255       0.899189     0.00298642
     921.505        -80.752    0.000119415    0.000144241       0.899301     0.00298567
     922.005        -80.752    0.000119387    0.000144228       0.899413     0.00298493
     922.505        -80.753    0.000119359    0.000144214       0.899524     0.00298419
     923.005        -80.754    0.000119331    0.000144201       0.899636     0.00298344
     923.505        -80.755    0.000119304    0.000144187       0.899747      0.0029827
     924.005        -80.755    0.000119276    0.000144174       0.899858     0.00298197
     924.505        -80.756    0.000119249    0.000144161       0.899969     0.00298123
     925.005        -80.757    0.000119221    0.000144147        0.90008     0.00298049
     925.505        -80.758    0.000119194    0.000144134       0.900191     0.00297976
     926.005        -80.758    0.000119166    0.000144121       0.900301     0.00297903
     926.505        -80.759    0.000119139    0.000144107       0.900412      0.0029783
     927.005        -80.760    0.000119112    0.000144094       0.900522     0.00297757
     927.505        -80.761    0.000119085    0.000144081       0.900633     0.00297684
     928.005        -80.761    0.000119057    0.000144068       0.900743     0.00297611
     928.505        -80.762     0.00011903    0.000144055       0.900853     0.00297539
     929.005        -80.763    0.000119003    0.000144042       0.900963     0.00297466
     929.505        -80.763    0.000118976    0.000144029       0.901073     0.00297394
     930.005        -80.764    0.000118949    0.000144015       0.901182     0.00297322
     930.505        -80.765    0.000118922    0.000144002       0.901292      0.0029725
     931.005        -80.766    0.000118895    0.000143989       0.901401     0.00297178
     931.505        -80.766    0.000118869    0.000143976       0.901511     0.00297106
     932.005        -80.767    0.000118842    0.000143963        0.90162     0.00297035
     932.505        -80.768    0.000118815    0.000143951       0.901729     0.00296963
     933.005        -80.768    0.000118788    0.000143938       0.901838     0.00296892
     933.505        -80.769    0.000118762    0.000143925       0.901947     0.00296821
     934.005        -80.770    0.000118735    0.000143912       0.902056      0.0029675
     934.505        -80.771    0.000118709    0.000143899       0.902164     0.00296679
     935.005        -80.771    0.000118682    0.000143886       0.902273     0.00296609
     935.505        -80.772    0.000118656    0.000143873       0.902381     0.00296538
     936.005        -80.773    0.000118629    0.000143861       0.902489     0.00296468
     936.505        -80.773    0.000118603    0.000143848       0.902597     0.00296398
     937.005        -80.774    0.000118577    0.000143835       0.902705     0.00296327
     937.505        -80.775     0.00011855    0.000143822       0.902813     0.00296257
     938.005        -80.776    0.000118524     0.00014381       0.902921     0.00296188
     938.505        -80.776    0.000118498    0.000143797       0.903029     0.00296118
     939.005        -80.777    0.000118472    0.000143784       0.903136     0.00296048
     939.505        -80.778    0.000118446    0.000143772       0.903244     0.00295979
     940.005        -80.778     0.00011842    0.000143759       0.903351      0.0029591
     940.505        -80.779    0.000118394    0.000143747       0.903458     0.00295841
     941.005        -80.780    0.000118368    0.000143734       0.903565     0.00295772
     941.505        -80.780    0.000118342    0.000143722       0.903672     0.00295703
     942.005        -80.781    0.000118316    0.000143709       0.903779     0.00295634
     942.505        -80.782     0.00011829    0.000143697       0.903885     0.00295565
     943.005        -80.783    0.000118265    0.000143684       0.903992     0.00295497
     943.505        -80.783    0.000118239    0.000143672       0.904098     0.00295429
     944.005        -80.784    0.000118213    0.000143659       0.904205      0.0029536
     944.505        -80.785    0.000118188    0.000143647       0.904311     0.00295292
     945.005        -80.785    0.000118162    0.000143635       0.904417     0.00295224
     945.505        -80.786    0.000118137    0.000143622       0.904523     0.00295157
     946.005        -80.787    0.000118111     0.00014361       0.904629     0.00295089
     946.505        -80.787    0.000118086    0.000143598       0.904735     0.00295021
     947.005        -80.788     0.00011806    0.000143586        0.90484     0.00294954
     947.505        -80.789    0.000118035    0.000143573       0.904946     0.00294887
     948.005        -80.789     0.00011801    0.000143561       0.905051      0.0029482
     948.505        -80.790    0.000117985    0.000143549       0.905156     0.00294753
     949.005        -80.791    0.000117959    0.000143537       0.905261     0.00294686
     949.505        -80.791    0.000117934    0.000143525       0.905366     0.00294619
     950.005        -80.792    0.000117909    0.000143513       0.905471     0.00294552
     950.505        -80.793    0.000117884    0.000143501       0.905576     0.00294486
     951.005        -80.793    0.000117859    0.000143488       0.905681      0.0029442
     951.505        -80.794    0.000117834    0.000143476       0.905785     0.00294353
     952.005        -80.795    0.000117809    0.000143464        0.90589     0.00294287
     952.505        -80.795    0.000117784    0.000143452       0.905994     0.00294221
     953.005        -80.796    0.000117759     0.00014344       0.906098     0.00294156
     953.505        -80.797    0.000117735    0.000143428       0.906203      0.0029409
     954.005        -80.797     0.00011771    0.000143416       0.906306     0.00294024
     954.505        -80.798    0.000117685    0.000143405        0.90641     0.00293959
     955.005        -80.799    0.000117661    0.000143393       0.906514     0.00293894
     955.505        -80.799    0.000117636    0.000143381       0.906618     0.00293829
     956.005        -80.800    0.000117611    0.000143369       0.906721     0.00293763
     956.505        -80.801    0.000117587    0.000143357       0.906825     0.00293699
     957.005        -80.801    0.000117562    0.000143345       0.906928     0.00293634
     957.505        -80.802    0.000117538    0.000143334       0.907031     0.00293569
     958.005        -80.803    0.000117514    0.000143322       0.907134     0.00293505
     958.505        -80.803    0.000117489     0.00014331       0.907237      0.0029344
     959.005        -80.804    0.000117465    0.000143298        0.90734     0.00293376
     959.505        -80.805    0.000117441    0.000143287       0.907443     0.00293312
     960.005        -80.805    0.000117416    0.000143275       0.907545     0.00293248
     960.505        -80.806    0.000117392    0.000143263       0.907648     0.00293184
     961.005        -80.807    0.000117368    0.000143252        0.90775      0.0029312
     961.505        -80.807    0.000117344     0.00014324       0.907852     0.00293056
     962.005        -80.808     0.00011732    0.000143229       0.907954     0.00292993
     962.505        -80.809    0.000117296    0.000143217       0.908056     0.00292929
     963.005        -80.809    0.000117272    0.000143205       0.908158     0.00292866
     963.505        -80.810    0.000117248    0.000143194        0.90826     0.00292803
     964.005        -80.811    0.000117224    0.000143182       0.908362      0.0029274
     964.505        -80.811      0.0001172    0.000143171       0.908463     0.00292677
     965.005        -80.812    0.000117177     0.00014316       0.908565     0.00292614
     965.505        -80.812    0.000117153    0.000143148       0.908666     0.00292551
     966.005        -80.813    0.000117129    0.000143137       0.908767     0.00292489
     966.505        -80.814    0.000117105    0.000143125       0.908869     0.00292426
     967.005        -80.814    0.000117082    0.000143114        0.90897     0.00292364
     967.505        -80.815    0.000117058    0.000143103       0.909071     0.00292302
     968.005        -80.816    0.000117035    0.000143091       0.909171      0.0029224
     968.505        -80.816    0.000117011     0.00014308       0.909272     0.00292178
     969.005        -80.817    0.000116988    0.000143069       0.909373     0.00292116
     969.505        -80.817    0.000116964    0.000143057       0.909473     0.00292054
     970.005        -80.818    0.000116941    0.000143046       0.909573     0.00291993
     970.505        -80.819    0.000116918    0.000143035       0.909674     0.00291931
     971.005        -80.819    0.000116894    0.000143024       0.909774      0.0029187
     971.505        -80.820    0.000116871    0.000143013       0.909874     0.00291809
     972.005        -80.821    0.000116848    0.000143001       0.909974     0.00291748
     972.505        -80.821    0.000116825     0.00014299       0.910073     0.00291687
     973.005        -80.822    0.000116801    0.000142979       0.910173     0.00291626
     973.505        -80.822    0.000116778    0.000142968       0.910273     0.00291565
     974.005        -80.823    0.000116755    0.000142957       0.910372     0.00291504
     974.505        -80.824    0.000116732    0.000142946       0.910471     0.00291444
     975.005        -80.824    0.000116709    0.000142935       0.910571     0.00291383
     975.505        -80.825    0.000116686    0.000142924        0.91067     0.00291323
     976.005        -80.826    0.000116664    0.000142913       0.910769     0.00291263
     976.505        -80.826    0.000116641    0.000142902       0.910868     0.00291203
     977.005        -80.827    0.000116618    0.000142891       0.910966     0.00291143
     977.505        -80.827    0.000116595     0.00014288       0.911065     0.00291083
     978.005        -80.828    0.000116572    0.000142869       0.911164     0.00291023
     978.505        -80.829     0.00011655    0.000142858       0.911262     0.00290964
     979.005        -80.829    0.000116527    0.000142847        0.91136     0.00290904
     979.505        -80.830    0.000116504    0.000142837       0.911459     0.00290845
     980.005        -80.830    0.000116482    0.000142826       0.911557     0.00290785
     980.505        -80.831    0.000116459    0.000142815       0.911655     0.00290726
     981.005        -80.832    0.000116437    0.000142804       0.911753     0.00290667
     981.505        -80.832    0.000116414    0.000142793        0.91185     0.00290608
     982.005        -80.833    0.000116392    0.000142783       0.911948      0.0029055
     982.505        -80.833     0.00011637    0.000142772       0.912046     0.00290491
     983.005        -80.834    0.000116347    0.000142761       0.912143     0.00290432
     983.505        -80.835    0.000116325     0.00014275       0.912241     0.00290374
     984.005        -80.835    0.000116303     0.00014274       0.912338     0.00290315
     984.505        -80.836    0.000116281    0.000142729       0.912435     0.00290257
     985.005        -80.836    0.000116258    0.000142718       0.912532     0.00290199
     985.505        -80.837    0.000116236    0.000142708       0.912629     0.00290141
     986.005        -80.838    0.000116214    0.000142697       0.912726     0.00290083
     986.505        -80.838    0.000116192    0.000142687       0.912822     0.00290025
     987.005        -80.839     0.00011617    0.000142676       0.912919     0.00289968
     987.505        -80.839    0.000116148    0.000142666       0.913015      0.0028991
     988.005        -80.840    0.000116126    0.000142655       0.913112     0.00289852
     988.505        -80.841    0.000116104    0.000142645       0.913208     0.00289795
     989.005        -80.841    0.000116082    0.000142634       0.913304     0.00289738
     989.505        -80.842     0.00011606    0.000142624         0.9134     0.00289681
     990.005        -80.842    0.000116039    0.000142613       0.913496     0.00289624
     990.505        -80.843    0.000116017    0.000142603       0.913592     0.00289567
     991.005        -80.843    0.000115995    0.000142592       0.913688      0.0028951
     991.505        -80.844    0.000115974    0.000142582       0.913784     0.00289453
     992.005        -80.845    0.000115952    0.000142572       0.913879     0.00289397
     992.505        -80.845     0.00011593    0.000142561       0.913975      0.0028934
     993.005        -80.846    0.000115909    0.000142551        0.91407     0.00289284
     993.505        -80.846    0.000115887    0.000142541       0.914165     0.00289227
     994.005        -80.847    0.000115866     0.00014253        0.91426     0.00289171
     994.505        -80.848    0.000115844     0.00014252       0.914355     0.00289115
     995.005        -80.848    0.000115823     0.00014251        0.91445     0.00289059
     995.505        -80.849    0.000115801      0.0001425       0.914545     0.00289003
     996.005        -80.849     0.00011578    0.000142489        0.91464     0.00288947
     996.505        -80.850    0.000115759    0.000142479       0.914734     0.00288892
     997.005        -80.850    0.000115738    0.000142469       0.914829     0.00288836
     997.505        -80.851    0.000115716    0.000142459       0.914923     0.00288781
     998.005        -80.852    0.000115695    0.000142449       0.915017     0.00288725
     998.505        -80.852    0.000115674    0.000142439       0.915111      0.0028867
     999.005        -80.853    0.000115653    0.000142428       0.915205     0.00288615
     999.505        -80.853    0.000115632    0.000142418       0.915299      0.0028856
    1000.005        -80.854    0.000115611    0.000142408       0.915393     0.00288505
    1000.505        -80.854     0.00011559    0.000142398       0.915487      0.0028845
    1001.005        -80.855    0.000115569    0.000142388       0.915581     0.00288396
    1001.505        -80.856    0.000115548    0.000142378       0.915674     0.00288341
    1002.005        -80.856    0.000115527    0.000142368       0.915768     0.00288286
    1002.505        -80.857    0.000115506    0.000142358       0.915861     0.00288232
    1003.005        -80.857    0.000115485    0.000142348       0.915954     0.00288178
    1003.505        -80.858    0.000115464    0.000142338       0.916047     0.00288124
    1004.005        -80.858    0.000115444    0.000142328        0.91614     0.00288069
    1004.505        -80.859    0.000115423    0.000142318       0.916233     0.00288015
    1005.005        -80.859    0.000115402    0.000142309       0.916326     0.00287962
    1005.505        -80.860    0.000115382    0.000142299       0.916419     0.00287908
    1006.005        -80.861    0.000115361    0.000142289       0.916511     0.00287854
    1006.505        -80.861     0.00011534    0.000142279       0.916604       0.002878
    1007.005        -80.862     0.00011532    0.000142269       0.916696     0.00287747
    1007.505        -80.862    0.000115299    0.000142259       0.916788     0.00287694
    1008.005        -80.863    0.000115279     0.00014225       0.916881      0.0028764
    1008.505        -80.863    0.000115258     0.00014224       0.916973     0.00287587
    1009.005        -80.864    0.000115238     0.00014223       0.917065     0.00287534
    1009.505        -80.864    0.000115218     0.00014222       0.917157     0.00287481
    1010.005        -80.865    0.000115197    0.000142211       0.917248     0.00287428
