# CRN98 icl @ 1.0Hz (beat 10)
# times shifted to give profile starting at 0ms, with stimulus at 50ms
#  time (ms)  Membrane (mV)   [Ca2+]i (mM)              d              f            IK1
     974.505        -78.645    0.000114758    0.000187677       0.922607              0
     975.005        -78.646    0.000114736    0.000187662       0.922693              0
     975.505        -78.647    0.000114714    0.000187648       0.922779              0
     976.005        -78.647    0.000114693    0.000187633       0.922864              0
     976.505        -78.648    0.000114671    0.000187619       0.922949              0
     977.005        -78.648    0.000114649    0.000187605       0.923035              0
     977.505        -78.649    0.000114627     0.00018759        0.92312              0
     978.005        -78.650    0.000114606    0.000187576       0.923205              0
     978.505        -78.650    0.000114584    0.000187561        0.92329              0
     979.005        -78.651    0.000114562    0.000187547       0.923375              0
     979.505        -78.651    0.000114541    0.000187533       0.923459              0
     980.005        -78.652    0.000114519    0.000187519       0.923544              0
     980.505        -78.653    0.000114497    0.000187504       0.923629              0
     981.005        -78.653    0.000114476     0.00018749       0.923713              0
     981.505        -78.654    0.000114455    0.000187476       0.923797              0
     982.005        -78.654    0.000114433    0.000187462       0.923882              0
     982.505        -78.655    0.000114412    0.000187448       0.923966              0
     983.005        -78.656     0.00011439    0.000187433        0.92405              0
     983.505        -78.656    0.000114369    0.000187419       0.924134              0
     984.005        -78.657    0.000114348    0.000187405       0.924218              0
     984.505        -78.657    0.000114327    0.000187391       0.924302              0
     985.005        -78.658    0.000114305    0.000187377       0.924386              0
     985.505        -78.659    0.000114284    0.000187363       0.924469              0
     986.005        -78.659    0.000114263    0.000187349       0.924553              0
     986.505        -78.660    0.000114242    0.000187335       0.924636              0
     987.005        -78.660    0.000114221    0.000187321        0.92472              0
     987.505        -78.661      0.0001142    0.000187308       0.924803              0
     988.005        -78.662    0.000114179    0.000187294       0.924886              0
     988.505        -78.662    0.000114158     0.00018728       0.924969              0
     989.005        -78.663    0.000114137    0.000187266       0.925052              0
     989.505        -78.663    0.000114116    0.000187252       0.925135              0
     990.005        -78.664    0.000114095    0.000187239       0.925218              0
     990.505        -78.665    0.000114075    0.000187225         0.9253              0
     991.005        -78.665    0.000114054    0.000187211       0.925383              0
     991.505        -78.666    0.000114033    0.000187197       0.925466              0
     992.005        -78.666    0.000114012    0.000187184       0.925548              0
     992.505        -78.667    0.000113992     0.00018717        0.92563              0
     993.005        -78.668    0.000113971    0.000187156       0.925713              0
     993.505        -78.668     0.00011395    0.000187143       0.925795              0
     994.005        -78.669     0.00011393    0.000187129       0.925877              0
     994.505        -78.669    0.000113909    0.000187116       0.925959              0
     995.005        -78.670    0.000113889    0.000187102       0.926041              0
     995.505        -78.670    0.000113868    0.000187089       0.926122              0
     996.005        -78.671    0.000113848    0.000187075       0.926204              0
     996.505        -78.672    0.000113828    0.000187062       0.926286              0
     997.005        -78.672    0.000113807    0.000187048       0.926367              0
     997.505        -78.673    0.000113787    0.000187035       0.926449              0
     998.005        -78.673    0.000113767    0.000187022        0.92653              0
     998.505        -78.674    0.000113747    0.000187008       0.926611              0
     999.005        -78.674    0.000113726    0.000186995       0.926692              0
     999.505        -78.675    0.000113706    0.000186982       0.926774              0
    1000.005        -78.676    0.000113686    0.000186968       0.926855              0
    1000.505        -78.676    0.000113666    0.000186955       0.926935              0
    1001.005        -78.677    0.000113646    0.000186942       0.927016              0
    1001.505        -78.677    0.000113626    0.000186929       0.927097              0
    1002.005        -78.678    0.000113606    0.000186916       0.927178              0
    1002.505        -78.678    0.000113586    0.000186902       0.927258              0
    1003.005        -78.679    0.000113566    0.000186889       0.927338              0
    1003.505        -78.679    0.000113546    0.000186876       0.927419              0
    1004.005        -78.680    0.000113526    0.000186863       0.927499              0
    1004.505        -78.681    0.000113506     0.00018685       0.927579              0
    1005.005        -78.681    0.000113487    0.000186837       0.927659              0
    1005.505        -78.682    0.000113467    0.000186824       0.927739              0
    1006.005        -78.682    0.000113447    0.000186811       0.927819              0
    1006.505        -78.683    0.000113427    0.000186798       0.927899              0
    1007.005        -78.683    0.000113408    0.000186785       0.927979              0
    1007.505        -78.684    0.000113388    0.000186772       0.928058              0
    1008.005        -78.684    0.000113369    0.000186759       0.928138              0
    1008.505        -78.685    0.000113349    0.000186746       0.928217              0
    1009.005        -78.686    0.000113329    0.000186734       0.928297              0
    1009.505        -78.686     0.00011331    0.000186721       0.928376              0
    1010.005        -78.687    0.000113291    0.000186708       0.928455              0
